"Application Date","Record Number","Record Type","Address","Status","Project Name","Description","Expiration Date","Kiva Hist T #",
"08/27/2009","BSWP2010010140","Residential Swimming Pool No Deck","2908 SE SOUTHVIEW DR, STUART FL 34996-4944","DONE",,"NEW POOL & SPA",,"T112396",
"08/26/2009","BSWPT112389","Residential Swimming Pool No Deck","2908 SE SOUTHVIEW DR, STUART FL 34996-4944","VOID",,"pool with spa no deck",,"T112389",
"06/10/2009","BSWP2009070322","Residential Swimming Pool No Deck","3789 SE QUANSET TER, STUART FL 34997-5442","DONE",,"POOL ONLY",,"T111033",
"05/14/2009","BSWP2009060294","Residential Swimming Pool No Deck","8373 SE WOODMERE ST, HOBE SOUND FL 33455-4108","DONE",,"Pool only",,"T110520",
"03/27/2009","BSWP2009050403","Residential Swimming Pool No Deck","2837 SE ST LUCIE BLVD, STUART FL 34997-5419","DONE",,"Pool Only",,"T109519",
"03/18/2009","BSWP2009050118","Residential Swimming Pool No Deck","1236 SW ESTATES PL, PALM CITY FL 34990-1700","DONE",,"Pool Only, Deck permit is T109240",,"T109325",
"02/04/2009","BSWP2009050439","Residential Swimming Pool No Deck","6813 SE ISLE WAY, STUART FL 34996-1943","COND",,"POOL AND SPA - NO DECK",,"T108613",
"01/05/2009","BSWP2009020008","Residential Swimming Pool No Deck","12940 SE GUAVA DR, HOBE SOUND FL 33455","DONE",,"POOL ONLY",,"T108185",
"10/27/2008","BSWP2008100454","Residential Swimming Pool No Deck","3150 SW STONEYBROOK WAY, PALM CITY FL 34990-5636","DONE",,"SWIMMING POOL WITH SPA / JACUZZI ONLY- NO DECK",,"T107325",
"09/10/2008","BSWP2008100115","Residential Swimming Pool No Deck","4470 SE BAYSHORE TER, STUART FL 34997-6902","DONE",,"SWIMMING POOL ONLY",,"T106612",
"09/10/2008","BSWP2008100281","Residential Swimming Pool No Deck","1644 SW SEAGULL WAY, PALM CITY FL 34990-1738","DONE",,"POOL ONLY",,"T106597",
"08/27/2008","BSWP2008090158","Residential Swimming Pool No Deck","1762 NW SAN SOUCI ST, STUART FL 34994-9463","DONE",,"SWIMMING POOL ONLY",,"T106354",
"08/25/2008","BSWP2008090419","Residential Swimming Pool No Deck","3214 SE FAIRWAY WEST, STUART FL 34997-6028","DONE",,"SWIMMING POOL ONLY",,"T106318",
"08/25/2008","BSWP2008090087","Residential Swimming Pool No Deck","1400 SE RANCH RD, JUPITER FL 33478","DONE",,"SWIMMING POOL  & SPA ONLY  NO TIE IN / FORMBOARD  REQUIRED",,"T106306",
"07/21/2008","BSWP2008080377","Residential Swimming Pool No Deck","8016 SE GOLFHOUSE DR, HOBE SOUND FL 33455-8014","DONE",,"SWIMMING POOL ONLY",,"T105651",
"07/17/2008","BSWP2008070451","Residential Swimming Pool No Deck","11658 SE PLANDOME DR, HOBE SOUND FL 33455-7902","DONE",,"PERMIT RENEWED ON 4-30-13.   POOL ONLY",,"T105592",
"06/09/2008","BSWP2008070210","Residential Swimming Pool No Deck","703 SW GOLDSHINE CT, PALM CITY FL 34990","DONE",,,,"T104751",
"06/06/2008","BSWP2008070460","Residential Swimming Pool No Deck","4940 SW LAKE GROVE CIR, PALM CITY FL 34990-8505","DONE",,,,"T104736",
"06/05/2008","BSWP2008060468","Residential Swimming Pool No Deck","341 SW TIMBER TRL, STUART FL 34997-6289","DONE",,,,"T104687",
"05/22/2008","BSWP2008070266","Residential Swimming Pool No Deck","8625 SE PINEHAVEN AVE","DONE",,"pool only",,"T104397",
"05/02/2008","BSWP2008050559","Residential Swimming Pool No Deck","3225 SW BRIARBROOK WAY, PALM CITY FL 34990-5636","DONE",,"SWIMMING POOL ONLY",,"T103900",
"04/30/2008","BSWP2008060367","Residential Swimming Pool No Deck","1890 NW RIVER TRL, STUART FL 34994-9455","DONE",,"SWIMMING POOL ONLY",,"T103824",
"04/18/2008","BSWP2008060120","Residential Swimming Pool No Deck","8360 SW CATTLEYA DR, STUART FL 34997","DONE",,"POOL ONLY",,"T103567",
"04/10/2008","BSWP2008050210","Residential Swimming Pool No Deck","10135 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE",,"SWIMMING POOL ONLY.  RENEWED ON 02/19/2010",,"T103394",
"04/10/2008","BSWP2008040386","Residential Swimming Pool No Deck","9937 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE",,"SWIMMING POOL ONLY",,"T103391",
"03/27/2008","BSWP2008040156","Residential Swimming Pool No Deck","271 SW ST LUCIE ST, STUART FL 34997-6237","DONE",,"POOL WITH PAVER DECK  CRYSTAL IS NOT DOING THE DECK  THIS IS POOL ONLY  THE TIE IN SURVEY WILL BE REQUIRED TO HAVE ALL CORNER AND MID POINT ELEVATIONS AT PROPERTY LINE IN NGVD AS WELL AS THE ELEVATION OF THE DECK, THIS MUST BE DONE BY THE SURVEYOR.  TIE IN MUST GO TO LYNN OR NANCY",,"T103099",
"03/25/2008","BSWP2008040158","Residential Swimming Pool No Deck","8601 SW FOX BROWN RD, INDIANTOWN FL 34956-9739","DONE",,"pool with no deck/changed on 07/14/08.  Seperate deck permit T105485.",,"T103048",
"03/17/2008","BSWP2008040127","Residential Swimming Pool No Deck","1654 NW BRITT RD, STUART FL 34994-9215","DONE",,"SWIMMING POOL ONLY- NO DECK - RENEWED 5-4-2010",,"T102830",
"03/13/2008","BSWP2008030470","Residential Swimming Pool No Deck","3771 SE FAIRWAY WEST, STUART FL 34997-6037","DONE",,"GUNITE EXISTING VINYL LINER POOL  Deck existing  per contractor not removing or touching existing deck.  This permit is for pool only.  The pool meets setbacks / deck does not meet setbacks...  The owner is required to contract Growth Management for a variance application.",,"T102783",
"02/05/2008","BSWP2008020443","Residential Swimming Pool No Deck","485 SW SEA GREEN ST, PALM CITY FL 34990","DONE",,"POOL ONLY",,"T101966",
"01/23/2008","BSWP2008020019","Residential Swimming Pool No Deck","9959 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE",,"POOL ONLY  BPDK T101724.  RENEWAL 02/19/2010",,"T101722",
"01/17/2008","BSWP2008020205","Residential Swimming Pool No Deck","10134 SE SANDPINE LN, HOBE SOUND FL 33455-4805","DONE",,"SWIMMING POOL WITHOUT DECK  ADDING DECK TO PERMIT.",,"T101593",
"01/09/2008","BSWP2008020206","Residential Swimming Pool No Deck","6976 SE HARBOR CIR, STUART FL 34996-1915","DONE",,"POOL & SPA NO DECK ALSO 400,000 BTU PROPANE HEATER - GAS PERMIT TO BE PULLED SEPERATELY ""DECK IS SEPERATE PERMIT"" See Deck permit 2008090360.",,"T101435",
"11/26/2007","BSWP2008040347","Residential Swimming Pool No Deck","4301 SW SUNDOWN LN, PALM CITY FL 34990-8728","DONE",,"Swimming Pool only, owner pulling seperate spa and deck permit.",,"T100730",
"11/13/2007","BSWP2007120214","Residential Swimming Pool No Deck","10343 SE MARIGOLD CIR, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY- NO DECK",,"T100488",
"11/06/2007","BSWP2007120063","Residential Swimming Pool No Deck","3192 SE FAIRWAY WEST, STUART FL 34997-6045","DONE",,"SWIMMING POOL ONLY",,"T100397",
"10/30/2007","BSWP2007120213","Residential Swimming Pool No Deck","9980 SE SANDPINE LN, HOBE SOUND FL 33455-6398","DONE",,"POOL ONLY",,"T100230",
"10/23/2007","BSWP2007110290","Residential Swimming Pool No Deck","6192 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8024","DONE",,"SWIMMING POOL NO DECK",,"T100061",
"10/09/2007","BSWPT99700","Residential Swimming Pool No Deck","2218 SW HERONWOOD RD, PALM CITY FL 34990-2521","CNCL",,"SWIMMING POOL ONLY",,"T99700",
"10/01/2007","BSWP2007110052","Residential Swimming Pool No Deck","7380 SE MEDALIST PL, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL NO DECK",,"T99497",
"09/28/2007","BSWP2007100295","Residential Swimming Pool No Deck","6114 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8024","DONE",,"POOL ONLY- NO DECK- 12 "" COPING PERIMETER",,"T99468",
"09/26/2007","BSWP2007100635","Residential Swimming Pool No Deck","3162 SW GOLDENGLOW DR, PALM CITY FL 34990","DONE",,"POOL ONLY",,"T99378",
"09/10/2007","BSWP2007090383","Residential Swimming Pool No Deck","1463 SE LEGACY COVE CIR, STUART FL 34997-7504","DONE",,"POOL ONLY",,"T99021",
"08/13/2007","BSWPT98335","Residential Swimming Pool No Deck","7200 SW HARBOR COVE DR, STUART FL 34997","VOID",,"SWIMMING POOL ONLY",,"T98335",
"07/02/2007","BSWP2007090394","Residential Swimming Pool No Deck","18806 SE OLD TRAIL DR, JUPITER FL 33478","DONE",,"POOL ONLY",,"T97344",
"06/29/2007","BSWP2007080143","Residential Swimming Pool No Deck","2602 SW 64TH CT, PALM CITY FL 34990-5500","DONE",,"SWIMMING POOL ONLY",,"T97303",
"06/28/2007","BSWP2007120075","Residential Swimming Pool No Deck","6739 SE SOUTH MARINA WAY, STUART FL 34996-1993","DONE",,"POOL ONLY",,"T97258",
"06/26/2007","BSWP2007080106","Residential Swimming Pool No Deck","10200 SW TARZAN TER, PALM CITY FL 34990-6233","DONE",,"SWIMMING POOL - NO DECK",,"T97195",
"06/18/2007","BSWP2007080689","Residential Swimming Pool No Deck","1223 NW SPRUCE RIDGE DR, STUART FL 34994-9517","DONE",,"GUNITE EXISTING VINYL LINER POOL",,"T96960",
"06/14/2007","BSWP2007070214","Residential Swimming Pool No Deck","6399 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8027","DONE",,"POOL ONLY  BPDK#T96931",,"T96881",
"06/07/2007","BSWP2007060589","Residential Swimming Pool No Deck","322 SE EDGEWOOD DR, STUART FL 34996-4709","DONE",,"POOL ONLY",,"T96720",
"06/01/2007","BSWP2007080197","Residential Swimming Pool No Deck","2200 SW PANTHER TRCE, STUART FL 34997","DONE",,"POOL ONLY",,"T96542",
"06/01/2007","BSWP2007080198","Residential Swimming Pool No Deck","3000 NE SEWALLS LANDING WAY, FL","DONE",,"SWIMMING POOL AND SPA - NO DECK",,"T96541",
"05/09/2007","BSWP2007060590","Residential Swimming Pool No Deck","7900 SW LOST RIVER RD, STUART FL 34997","DONE",,"POOL ONLY (COMMERCIAL) MASTER DECK PULLED BY OTHERS",,"T95854",
"05/07/2007","BSWP2007060035","Residential Swimming Pool No Deck","3633 SE MALIBU LN, STUART FL 34997-6921","DONE",,,,"T95782",
"05/04/2007","BSWP2007060252","Residential Swimming Pool No Deck","2069 SW 96TH ST","DONE",,"POOL ONLY",,"T95738",
"04/23/2007","BSWP2007060429","Residential Swimming Pool No Deck","1510 NE DIXIE HWY, JENSEN BEACH FL 34957-6348","DONE",,"swimming pool only with spa /no deck",,"T95479",
"04/20/2007","BSWP2007040612","Residential Swimming Pool No Deck","3843 NE BARBARA DR, JENSEN BEACH FL 34957-3878","DONE",,,,"T95428",
"04/20/2007","BSWP2007050270","Residential Swimming Pool No Deck","2961 SW POND APPLE ST, PALM CITY FL 34990","DONE",,"INSTALL GUNITE SWIMMING POOL & SPA",,"T95398",
"04/20/2007","BSWP2007050269","Residential Swimming Pool No Deck","2985 SW POND APPLE ST, PALM CITY FL 34990","DONE",,"INSTALL GUNITE SWIMMING POOL & SPA",,"T95394",
"04/06/2007","BSWP2007040615","Residential Swimming Pool No Deck","NO ADDRESS","DONE","-RENEWED 12/11/07","Commerical swimming pool & spa",,"T95046",
"04/06/2007","BSWP2007040534","Residential Swimming Pool No Deck","83 SW WATERCRESS WAY, STUART FL 34994-4845","Closed-Certificate Issued",,"SWIMMING POOL ONLY",,"T95029",
"03/15/2007","BSWP2007030611","Residential Swimming Pool No Deck","7222 SW QUIET RIVER CT, STUART FL 34997","DONE",,"The tracking number for the deck is T94462.  Need to make sure the deck is issued before inspections.",,"T94463",
"03/01/2007","BSWP2007050346","Residential Swimming Pool No Deck","1598 SE DOMINION WAY, STUART FL 34997","DONE",,"CONSTRUCT POOL W/SPA & HEATER",,"T94126",
"02/20/2007","BSWPT93885","Residential Swimming Pool No Deck","340 SW BEACH WAY AVE, PALM CITY FL 34990-1763","VOID",,"SWIMMING POOL ONLY",,"T93885",
"02/19/2007","BSWP2007040004","Residential Swimming Pool No Deck","18101 SE FEDERAL HWY, TEQUESTA FL 33469-1741","DONE",,"pool only (PERMIT RENEWED 5-3-10)",,"T93876",
"02/19/2007","BSWP2007030296","Residential Swimming Pool No Deck","4545 NE OCEAN BLVD, JENSEN BEACH FL 34957-4333","DONE",,,,"T93864",
"02/12/2007","BSWP2007020569","Residential Swimming Pool No Deck","9056 SE KARIN ST, HOBE SOUND FL 33455-6903","DONE",,,,"T93721",
"02/06/2007","BSWP2007030093","Residential Swimming Pool No Deck","2475 SW MURANO PL","DONE",,"pool only",,"T93564",
"01/31/2007","BSWP2007060118","Residential Swimming Pool No Deck","3450 SE CROOKED CREEK CT, STUART FL 34997-5406","DONE",,"POOL ONLY - DECK PERMIT T94923",,"T93453",
"01/29/2007","BSWP2007020511","Residential Swimming Pool No Deck","580 SW BAY POINTE CIR, PALM CITY FL 34990","DONE",,"SWIMMING POOL ONLY",,"T93368",
"01/18/2007","BSWP2007020079","Residential Swimming Pool No Deck","941 SE MARTIN COVE PL, STUART FL 34997-7598","DONE",,"POOL ONLY",,"T93139",
"01/05/2007","BSWP2007020059","Residential Swimming Pool No Deck","3251 SE ST LUCIE BLVD, STUART FL 34997","DONE",,"SWIMMING POOL ONLY",,"T92835",
"12/21/2006","BSWP2007010287","Residential Swimming Pool No Deck","3009 SW MONTEBELLO PL, PALM CITY FL 34990-2635","COND",,"REPLACING EXISTING POOL, NO DECK WORK OR SCREEN, BOTH ARE EXISTING",,"T92603",
"12/19/2006","BSWPT92562","Residential Swimming Pool No Deck","4545 NE OCEAN BLVD, JENSEN BEACH FL 34957-4333","CNCL",,"LANDSCAPE FOUNTAIN   -   MASTER PERMIT NO. BWAL T92560",,"T92562",
"12/11/2006","BSWP2007010205","Residential Swimming Pool No Deck","6235 SE MOSS RIDGE POINTE, HOBE SOUND FL 33455-6397","DONE",,"construct pool with spa & heater",,"T92183",
"12/05/2006","BSWP2007010266","Residential Swimming Pool No Deck","8525 SE PINEHAVEN AVE, HOBE SOUND FL 33455","Closed-CH 2019-45",,,,"T92082",
"12/05/2006","BSWP2007010264","Residential Swimming Pool No Deck","8605 SE PINEHAVEN AVE, HOBE SOUND FL 33455","DONE",,"Deck Permit #2007040629",,"T92081",
"12/05/2006","BSWP2007010265","Residential Swimming Pool No Deck","8665 SE PINEHAVEN AVE, HOBE SOUND FL 33455","DONE",,,,"T92080",
"10/19/2006","BSWPT90934","Residential Swimming Pool No Deck","3293 NW CRYSTAL LAKE DR, JENSEN BEACH FL 34957","CNCL",,"ROUND FOUNTAIN",,"T90934",
"10/19/2006","BSWP2006110782","Residential Swimming Pool No Deck","1670 NW DIAMOND CREEK WAY, GUARDHSE, JENSEN BEACH FL 34957","DONE",,"ENTRANCE FOUNTAIN W/WALL SIGN",,"T90933",
"10/11/2006","BSWP2006100731","Residential Swimming Pool No Deck","18588 SE OLD TRAIL DR W, JUPITER FL 33478-1818","DONE",,"Construct swimming pool  pool only",,"T90679",
"10/09/2006","BSWP2007020220","Residential Swimming Pool No Deck","7039 SE HARBOR CIR, STUART FL 34996-1923","DONE","-RENEWED 10/09/07","pool only",,"T90595",
"10/09/2006","BSWP2006100705","Residential Swimming Pool No Deck","18346 SE VILLAGE CIR, TEQUESTA FL 33469-1789","COND",,"pool remodel new spa addtion",,"T90594",
"10/09/2006","BSWP2006100788","Residential Swimming Pool No Deck","4156 SW RIVERS END WAY, PALM CITY FL 34990-7611","DONE",,"pool only",,"T90572",
"09/29/2006","BSWP2006100349","Residential Swimming Pool No Deck","5305 SW LEEWARD LN, PALM CITY FL 34990-1205","DONE",,"SWIMMING POOL ONLY",,"T90344",
"09/11/2006","BSWP2006110434","Residential Swimming Pool No Deck","6313 SW BALD EAGLE DR","DONE",,"COMMERCIAL SWIMMING POOL ONLY- FENCE AND DECK BY OTHER",,"T89750",
"09/06/2006","BSWP2006090449","Residential Swimming Pool No Deck","18941 SE CASTLE RD, JUPITER FL 33458","DONE","-RENEWED 05/29/07","SWIMMING POOL ONLY",,"T89676",
"09/05/2006","BSWP2006090627","Residential Swimming Pool No Deck","NO ADDRESS","DONE",,"COMMERCIAL SWIMMING POOL ONLY",,"T89624",
"08/28/2006","BSWP2006100056","Residential Swimming Pool No Deck","1439 SW COVERED BRIDGE DR, PALM CITY FL 34990-1908","DONE",,"SWIMMING POOL ONLY",,"T89494",
"08/28/2006","BSWP2006110177","Residential Swimming Pool No Deck","5883 SE CROOKED OAK AVE, RECREATION","DONE",,"SWIMMING POOL MASTER FILE",,"T89470",
"08/11/2006","BSWP2006090138","Residential Swimming Pool No Deck","708 SW LONG LAKE CT, PALM CITY FL 34990-2052","DONE",,"construct pool & patio",,"T89002",
"08/09/2006","BSWP2007020475","Residential Swimming Pool No Deck","9186 SE RIVER TER, TEQUESTA FL 33469","DONE",,"SWIMMING POOL WITH SPA",,"T88927",
"08/08/2006","BSWP2006080716","Residential Swimming Pool No Deck","11431 SE PLANDOME DR, HOBE SOUND FL 33455-7903","DONE",,"SWIMMING POOL ONLY",,"T88880",
"08/04/2006","BSWP2006080640","Residential Swimming Pool No Deck","5570 SW CORAL TREE LN, PALM CITY FL 34990-8534","COND","-RENEWED 12/20/07","SWIMMING POOL AND SPA",,"T88798",
"07/19/2006","BSWP2006120332","Residential Swimming Pool No Deck","5200 SW SAND AVE, REC AREA","DONE",,"COMMERCIAL -SWIMMING POOL - AT CLUBHOUSE",,"T88251",
"07/18/2006","BSWP2006080050","Residential Swimming Pool No Deck","7200 SE MEDALIST PL, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL",,"T88190",
"06/28/2006","BSWP2006080576","Residential Swimming Pool No Deck","8904 SW GALARDIA CT, STUART FL 34997","DONE",,"POOL ONLY",,"T87594",
"06/22/2006","BSWP2006070612","Residential Swimming Pool No Deck","2544 NE ROBERTA ST, JENSEN BEACH FL 34957-5937","DONE",,"SWIMMING POOL",,"T87332",
"06/19/2006","BSWP2006070294","Residential Swimming Pool No Deck","985 SE ST LUCIE BLVD, STUART FL 34996-1341","DONE",,,,"T87222",
"06/15/2006","BSWP2006070065","Residential Swimming Pool No Deck","1830 NW SUNSET BLVD, JENSEN BEACH FL 34957-3604","DONE",,"SWIMMING POOL NO DECK",,"T87067",
"05/31/2006","BSWP2006060748","Residential Swimming Pool No Deck","2494 SE RANCH ACRES CIR, JUPITER FL 33478-1901","COND","-RENEWED 06/20/07","Deck is on house permit 2006010812.  Spa included w/pool.",,"T86418",
"05/25/2006","BSWP2006080280","Residential Swimming Pool No Deck","18455 SE FEDERAL HWY, TEQUESTA FL 33469-1725","DONE",,"Pool only",,"T86238",
"05/25/2006","BSWP2006060538","Residential Swimming Pool No Deck","5711 SE GRAHAM DR, STUART FL 34997","DONE",,"Pool only",,"T86237",
"05/24/2006","BSWP2006070395","Residential Swimming Pool No Deck","10024 SE SANDPINE LN, HOBE SOUND FL 33455-6398","DONE","2006070395-RENEWED 02/21/07","Spa included",,"T86156",
"05/11/2006","BSWP2006060227","Residential Swimming Pool No Deck","7710 SE LITTLE HARBOR DR, HOBE SOUND FL 33455-3827","COND",,"COMMERCIAL - NEW POOL  -  DEVELOPMENT REVIEW PERMIT #D007200600012",,"T85627",
"05/11/2006","BSWP2006060041","Residential Swimming Pool No Deck","19120 SE REACH ISLAND LN, JUPITER FL 33458-1125","DONE","2006060041-RENEWED 03/23/07","Construct swimming pool  & spa",,"T85603",
"05/11/2006","BSWP2006060106","Residential Swimming Pool No Deck","19100 SE REACH ISLAND LN, JUPITER FL 33458-1125","DONE",,"construct pool with spa & heater",,"T85602",
"05/11/2006","BSWP2006060228","Residential Swimming Pool No Deck","6166 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8024","DONE",,"construct swimming pool with spa  & heater",,"T85600",
"05/05/2006","BSWP2006100535","Residential Swimming Pool No Deck","881 SW BAY POINTE CIR, PALM CITY FL 34990","COND",,"SWIMMING POOL - DECK ON HOUSE PERMIT #2005060590",,"T85358",
"05/04/2006","BSWP2006050540","Residential Swimming Pool No Deck","2002 SW LAREDO ST, PALM CITY FL 34990","COND",,"SWIMMING POOL ONLY",,"T85288",
"05/04/2006","BSWP2006060029","Residential Swimming Pool No Deck","17159 SE LIMRICK CT, TEQUESTA FL 33469-1734","DONE",,"CONSTRUCT CONCRETE SWIM POOL WITH GAS HEATER",,"T85275",
"05/03/2006","BSWP2006060009","Residential Swimming Pool No Deck","2346 NW FORK RD, STUART FL 34994-9418","COND","2006060009-RENEWED 03/23/07","SWIMMING POOL ONLY EXISTING DECK",,"T85272",
"04/26/2006","BSWP2006060872","Residential Swimming Pool No Deck","1310 SW COMMERCE WAY, STUART FL 34997-7205","EXP",,"COMMERCIAL---- DOG POOL",,"T84976",
"04/11/2006","BSWP2006040621","Residential Swimming Pool No Deck","9373 SE SATURN ST, HOBE SOUND FL 33455-5529","DONE",,"POOL ONLY",,"T84349",
"04/10/2006","BSWP2006040714","Residential Swimming Pool No Deck","407 NE PECOS WAY, JENSEN BEACH FL 34957-6692","COND",,"SWIMMING POOL ONLY",,"T84291",
"04/04/2006","BSWP2006040862","Residential Swimming Pool No Deck","8281 SW CATTLEYA DR, STUART FL 34997","DONE",,"SWIMMING POOL",,"T83989",
"04/04/2006","BSWP2006040861","Residential Swimming Pool No Deck","8301 SW CATTLEYA DR, STUART FL 34997","DONE",,"SWIMMING POOL",,"T83988",
"04/04/2006","BSWP2006040860","Residential Swimming Pool No Deck","8261 SW CATTLEYA DR, STUART FL 34997","DONE",,"SWIMMING POOL",,"T83984",
"03/31/2006","BSWPT83896","Residential Swimming Pool No Deck","8093 SE ASARO ST, HOBE SOUND FL 33455-6307","VOID",,,,"T83896",
"03/30/2006","BSWP2006040747","Residential Swimming Pool No Deck","4239 SE WHITICAR WAY, STUART FL 34997-6141","COND",,"POOL NO DECK",,"T83822",
"03/16/2006","BSWP2006040470","Residential Swimming Pool No Deck","14870 SW MYRTLE DR, INDIANTOWN FL 34956-3009","EXP",,"SWIMMING POOL",,"T83284",
"03/16/2006","BSWP2006040943","Residential Swimming Pool No Deck","10342 SE MARIGOLD CIR, HOBE SOUND FL 33455","DONE",,,,"T83242",
"02/16/2006","BSWP2006030068","Residential Swimming Pool No Deck","5415 SW WILBUR AVE, PALM CITY FL 34990","DONE",,"pool only",,"T82043",
"02/01/2006","BSWP2006020528","Residential Swimming Pool No Deck","525 SW HARBOR ST, STUART FL 34997-6225","DONE",,"SWIMMING POOL ONLY",,"T81345",
"02/01/2006","BSWP2006020410","Residential Swimming Pool No Deck","4430 SE BAYSHORE TER, STUART FL 34997-6902","DONE",,"SWIMMING POOL ONLY",,"T81314",
"01/26/2006","BSWP2006020533","Residential Swimming Pool No Deck","1225 SE ST LUCIE BLVD, STUART FL 34996-1330","DONE",,"Construct pool with spa.",,"T81155",
"01/26/2006","BSWP2006020534","Residential Swimming Pool No Deck","4681 SE WATERFORD DR, STUART FL 34997-5699","DONE",,"Construct pool with spa.",,"T81150",
"01/10/2006","BSWP2006020750","Residential Swimming Pool No Deck","18896 SE JUPITER INLET WAY, TEQUESTA FL 33469-1717","DONE","2006020750-RENEWED 03/22/07","POOL ONLY",,"T80471",
"01/09/2006","BSWP2006011061","Residential Swimming Pool No Deck","390 SE ST LUCIE BLVD, STUART FL 34996-1317","DONE","-RENEWED 05/17/07","SWIMMING POOL Pool will have no deck.  Applicant understands that if a deck is ever desired, a permit will be required.   Applicant is doing a 2' coping. Tie in survey will be done at the final.",,"T80445",
"01/06/2006","BSWP2006020426","Residential Swimming Pool No Deck","9405 SE VENUS ST, HOBE SOUND FL 33455-5423","DONE",,"POOL AND SPA NO DECK",,"T80394",
"01/06/2006","BSWP2006020749","Residential Swimming Pool No Deck","18894 SE JUPITER INLET WAY, TEQUESTA FL 33469-1717","DONE","2006020749-RENEWED 03/22/07","SWIMMING POOL ONLY",,"T80377",
"12/22/2005","BSWP2006020739","Residential Swimming Pool No Deck","8568 SE MERRITT WAY, JUPITER FL 33458-1006","DONE",,"SWIMMING POOL AND SPA - RENEWED 5-4-2010",,"T80001",
"12/19/2005","BSWP2006020144","Residential Swimming Pool No Deck","1179 SW DYER POINT RD, PALM CITY FL 34990-4201","DONE",,"SWIMMING POOL WITH OUT DECK",,"T79827",
"11/16/2005","BSWP2005120049","Residential Swimming Pool No Deck","2734 SW NEWBERRY CT, PALM CITY FL 34990-3209","DONE",,"GUNITE POOL",,"T78740",
"11/16/2005","BSWP2005120755","Residential Swimming Pool No Deck","5394 SW CORAL TREE LN, PALM CITY FL 34990-8508","DONE",,"SWIMMING POOL AND SPA",,"T78714",
"10/21/2005","BSWPT78128","Residential Swimming Pool No Deck","18005 SE VILLAGE CIR, TEQUESTA FL 33469-1728","CNCL",,"SWIMMING POOL AND SPA ,NO DECK.",,"T78128",
"10/18/2005","BSWP2005110669","Residential Swimming Pool No Deck","19081 SE REACH ISLAND LN, JUPITER FL 33458-1113","DONE",,"SWIMMING POOL WITH OUT DECK WITH SPA",,"T78016",
"10/18/2005","BSWP2005110670","Residential Swimming Pool No Deck","19069 SE WINDWARD ISLAND LN, JUPITER FL 33458-1110","DONE",,"SWIMMING POOL WITH OUT DECK WITH SPA",,"T78015",
"09/20/2005","BSWP2005110054","Residential Swimming Pool No Deck","1755 SE SAILFISH POINT BLVD, STUART FL 34996-1904","DONE","2005110054-RENEWED 02/22/07",,,"T76997",
"09/19/2005","BSWP2005100506","Residential Swimming Pool No Deck","18461 SE FEDERAL HWY, TEQUESTA FL 33469-1725","DONE",,"Pool and spa only",,"T76914",
"09/12/2005","BSWP2005110660","Residential Swimming Pool No Deck","3408 SW RIVERS END WAY, PALM CITY FL 34990-7603","DONE","RENEWED-01/12/07","POOL ONLY",,"T76643",
"09/12/2005","BSWP2005100520","Residential Swimming Pool No Deck","302 SW CASSINE CT, PALM CITY FL 34990-7628","Closed-CH 2019-45","RENEWED-01/12/07","POOL ONLY",,"T76641",
"09/01/2005","BSWP2005090320","Residential Swimming Pool No Deck","1310 SW ESTATES PL, PALM CITY FL 34990-1700","DONE","RENEWED-01/05/07","POOL AND DECK.  PERMIT RENEWED ON DECEMBER 4, 2009.",,"T76335",
"08/30/2005","BSWP2005090477","Residential Swimming Pool No Deck","4810 SW LONG BAY DR, PALM CITY FL 34990-8808","DONE",,"Swimming Pool & Spa Only.  Deck by others",,"T76230",
"08/30/2005","BSWP2005090719","Residential Swimming Pool No Deck","5618 SW ORCHID BAY DR, PALM CITY FL 34990-8523","DONE",,"SWIMMING POOL ONLY",,"T76181",
"08/22/2005","BSWP2005090287","Residential Swimming Pool No Deck","1580 SW PROSPERITY WAY, PALM CITY FL 34990-2430","DONE",,,,"T75980",
"08/22/2005","BSWP2005090288","Residential Swimming Pool No Deck","1570 SW PROSPERITY WAY, PALM CITY FL 34990-2430","DONE",,,,"T75979",
"08/16/2005","BSWP2005090180","Residential Swimming Pool No Deck","11616 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75789",
"08/16/2005","BSWP2005090182","Residential Swimming Pool No Deck","11622 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75786",
"08/16/2005","BSWP2005090181","Residential Swimming Pool No Deck","11610 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75785",
"08/16/2005","BSWP2005090251","Residential Swimming Pool No Deck","11604 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75782",
